x y0 y1 
800 0.030787248629754384 0.03258206156485673 
801 0.029635834334406405 0.0277924253089733 
802 0.02827873145408176 0.034317672062191516 
803 0.035664229749623834 0.03486256397923657 
804 0.02906019258432875 0.028941662734704 
805 0.032749650026711395 0.03042480552239249 
806 0.0272556195424245 0.025140124125045904 
807 0.03430366750014556 0.030968288969966763 
808 0.022993083569221657 0.02297608785266709 
809 0.024556497386015026 0.02558316103320685 
810 0.029448645918033187 0.03759531978838907 
811 0.024880120736293452 0.022248438778174548 
812 0.029327587295974837 0.029569547059864816 
813 0.5299627395040007 0.46826310134182353 
814 0.551182194481102 0.4848465885661824 
815 0.5376341213383488 0.4768195533533913 
816 0.44699588255518546 0.3955227537758652 
817 0.6774421503422506 0.6735070556511165 
818 0.6317447303238676 0.6334124314197174 
819 0.5948991722069012 0.5977558113094951 
820 0.49874785856167103 0.5051231683553186 
821 0.44799782047099734 0.44718969878756515 
822 0.48827464490033523 0.49263495309487976 
823 0.39726317038151093 0.40018797383923055 
824 0.26127811632745734 0.26692347136858274 
825 0.09366210254873215 0.0917530626841074 
826 0.10095648866572411 0.10630818634169342 
827 0.0322179398985334 0.03461234598508539 
828 0.037630184291168926 0.04080170012887965 
829 0.027238725844671446 0.02688339754821624 
830 0.06667433265677022 0.0654677564777948 
831 0.10388715138436608 0.10004469902810507 
832 0.11329612822471558 0.1103728244815056 
833 0.06828708404466372 0.06875604052196231 
834 0.11673249172437203 0.114734905449036 
835 0.13808480000240275 0.13414708239240464 
836 0.15419691433730212 0.15368975932111187 
837 0.10524919753184477 0.10279842591597332 
838 0.14350883877957712 0.13931252624193105 
839 0.13155131968459552 0.1272571507972213 
840 0.1137060685630922 0.1086647323942559 
841 0.0855279106304591 0.06639879165622486 
842 0.060277798682041604 0.04389498134178834 
843 0.04034245446358681 0.03627336560243512 
844 0.04616471061547591 0.050834488007408724 
845 0.35894305053499265 0.344968528167107 
846 0.27364306885488715 0.26697628534036244 
847 0.18104042109878754 0.1711282348263138 
848 0.0888259123309333 0.08981178911763923 
849 0.399148172502469 0.33311730898778535 
850 0.399695287170142 0.3297200592232224 
851 0.28952446484601474 0.2544609176416693 
852 0.17517762507492016 0.18643841313872292 
853 0.12823657553604367 0.1172416577952237 
854 0.07329187745669673 0.07861387068860284 
855 0.05853222269909748 0.06897110904325557 
856 0.04843400514363823 0.055096356337412736 
857 0.09589019690199212 0.10006862554334661 
858 0.16958095153991645 0.17707318193299812 
859 0.13307516224312865 0.13125706591522665 
860 0.11713129884581193 0.11461768947286904 
861 0.1014124775203683 0.09391598960111017 
862 0.12877754969032917 0.11501866508367113 
863 0.11076575832047249 0.09872961806339639 
864 0.08154007591007828 0.07509874074737634 
865 0.26729785087959074 0.2774606507173092 
866 0.2690922544219788 0.2830151886630756 
867 0.22215479143439615 0.24240164362049224 
868 0.15090008546042719 0.1742384167070343 
869 0.47254037201226906 0.5264127219651725 
870 0.5370327587951925 0.6006496616176563 
871 0.4664106873727559 0.5279224944228775 
872 0.39866604083479285 0.46041319898073907 
873 0.24980484527670727 0.2836178579973593 
874 0.21501073219360176 0.24636782986043523 
875 0.17592782258682158 0.20598151976280019 
876 0.10525723782911511 0.12787346966674418 
877 0.7429674727376893 0.749223866942838 
878 0.7977474314623052 0.8035877759035399 
879 0.723057981140417 0.7298930508753257 
880 0.534018905602515 0.5391975736650624 
881 0.48286543678461813 0.4714627306729805 
882 0.5076892131663198 0.4883511513758915 
883 0.3425289108885579 0.3324471241394624 
884 0.14301082886049754 0.134430659543794 
885 0.682792139990552 0.6820990244216558 
886 0.7055895767313847 0.7041043553908927 
887 0.637873065028266 0.6378849313575785 
888 0.4924214207215935 0.49109615133054224 
889 0.29672956028914155 0.29737781095320864 
890 0.26162268753717094 0.2632345612301779 
891 0.21565895674770624 0.2153183401924937 
892 0.1224945838362858 0.12419479514126205 
893 0.7364421625514249 0.7431246979338029 
894 0.7351695519247554 0.7429747003296853 
895 0.6901273465204918 0.6965175790698339 
896 0.5590606896304178 0.5666138590368068 
897 0.46337810880629743 0.501475418624077 
898 0.44243203742699927 0.482211058373151 
899 0.3713042427568445 0.41235336604353323 
900 0.28253969415716823 0.32351039550106603 
901 0.32620461456425126 0.379014163362513 
902 0.30204094823561056 0.3428503381611165 
903 0.24965359886862232 0.2784151819030132 
904 0.15446508044102494 0.16902140056853338 
905 0.4526992050953422 0.5201757988719762 
906 0.48373743704923783 0.54476115414375 
907 0.38627427945501214 0.4366886685578719 
908 0.25014522347236995 0.28521945612513955 
909 0.493558312678236 0.5200926192587703 
910 0.42795802632499924 0.4511959313188752 
911 0.3529391654187956 0.3737259974468184 
912 0.26058557679418354 0.27547908107376146 
913 0.3194658063851759 0.32546602835571037 
914 0.32125295016776584 0.326951689004534 
915 0.30411942456926533 0.30759573967103576 
916 0.28839723719226035 0.2919373584131595 
917 0.3359893649465256 0.34504969235210575 
918 0.33043753304536927 0.339622407822974 
919 0.3007160718325538 0.3083755442156672 
920 0.24953436058142472 0.25523529436377645 
921 0.5843603264084605 0.6333576543970432 
922 0.5656689912381548 0.6154273545147239 
923 0.5485011400907118 0.5952211497205829 
924 0.459568533624248 0.4986483452386524 
925 0.5225545887208474 0.6365248460145417 
926 0.5044076995777029 0.6213791760103549 
927 0.45417726752299636 0.5622686001190236 
928 0.3525366756864969 0.43075653489727234 
929 0.42372669569461385 0.5106104049262835 
930 0.3217519943619153 0.3901705379659911 
931 0.31223423244281573 0.2649983184534856 
932 0.28630020401412276 0.26274522798004335 
933 0.6248699201466887 0.6393220685480366 
934 0.72346690685477 0.736463733997263 
935 0.6215636969086634 0.6290933961277705 
936 0.47567515538137095 0.4773411981112023 
937 0.32588342020873 0.33830319259728037 
938 0.35434027162319714 0.3666930547738417 
939 0.25334620480036874 0.2589490838626236 
940 0.2700310330601423 0.2696081940749141 
941 0.5282397125572638 0.5396417162503483 
942 0.5359693548812583 0.5454863306020463 
943 0.5111920960479756 0.5168327377869906 
944 0.444938729182882 0.44674502578695685 
945 0.729292004233293 0.7842506840224289 
946 0.7508386167479492 0.8080991185796187 
947 0.6895542561578522 0.7421800724662467 
948 0.544788587319142 0.5891947142273587 
949 0.6058776062607545 0.6703368075984767 
950 0.5074806564377232 0.562710798484111 
951 0.3725711762927911 0.4156997045649579 
952 0.271332699247197 0.24975434319872647 
953 0.33674347596164106 0.38931156964117053 
954 0.3573309270877617 0.41972872511724857 
955 0.313251505682477 0.2718757604892397 
956 0.3472371910796883 0.327962328964647 
957 0.1981315703016842 0.23270492106938143 
958 0.31641183204317785 0.28486611899269076 
959 0.3238658071012162 0.3092085462683556 
960 0.3287322286765229 0.32883709625071533 
961 0.2094728175388922 0.21263538980919067 
962 0.32523336727914887 0.33873397148026435 
963 0.3264393183925402 0.34822820148375955 
964 0.32111333261569713 0.3376845512452286 
965 0.38616684058092676 0.3996307520669856 
966 0.39522101891478906 0.40098051143667685 
967 0.2746453541935243 0.274186090767641 
968 0.2912111327233045 0.3021458020487572 
969 0.07839947492194031 0.08180679146961334 
970 0.16437763045549575 0.1815855348422896 
971 0.24910316139413993 0.27324656039931733 
972 0.24068448296688805 0.26434338609164354 
973 0.24182499092637805 0.2730398874522652 
974 0.2263623520185915 0.2522595650922933 
975 0.23199871959593985 0.25305388120746186 
976 0.20119799377455108 0.2230654782706541 
977 0.16034604884309414 0.15149545681417745 
978 0.2484977082883133 0.2796838275444701 
979 0.2499665071080888 0.2809183864182523 
980 0.26834495015456733 0.2957197457271141 
981 0.2584497868529342 0.2897710229596689 
982 0.2650992658582 0.2940461710044304 
983 0.24594700066625158 0.2715576208447373 
984 0.20818623677478382 0.22961935002756065 
985 0.2689353006650367 0.2777569676293103 
986 0.2355676803691479 0.24360028179748425 
987 0.23444519015083487 0.24600551480231586 
988 0.1900672651769512 0.20146218128140295 
989 0.1281327169665871 0.13961043836431838 
990 0.2579693699362733 0.2753698648085218 
991 0.2865760654508893 0.30956964653217484 
992 0.29126412410498675 0.31374186284361194 
993 0.1544434342444154 0.1696110144654275 
994 0.2731795184988958 0.2975890163971659 
995 0.3040642485888408 0.33089579779017225 
996 0.31414092180364456 0.34001087207407016 
997 0.19337392763363165 0.19402380044065473 
998 0.26275763003272185 0.2763743594556136 
999 0.26207253401814706 0.2754574321651402 
1000 0.2119436508693181 0.22505601689948196 
1001 0.840214462465509 0.8791346876755554 
1002 0.7672251754322721 0.800066394136158 
1003 0.6702985774957878 0.7033102474646796 
1004 0.4602102626648437 0.4805926346152857 
1005 0.3699005900136987 0.3914251092940805 
1006 0.2970299845832169 0.3134907220039885 
1007 0.25403667802711394 0.2674148576501618 
1008 0.1746749970274624 0.1760120357385492 
1009 0.31437523356023256 0.32422996096253703 
1010 0.31431322070760326 0.3248725921757387 
1011 0.24926752817833137 0.25246955030455337 
1012 0.2082062670350708 0.20952343514720356 
1013 0.2978270889349816 0.2958240538096405 
1014 0.2847826443716613 0.28117940313390954 
1015 0.24194890939517996 0.23571294073984983 
1016 0.17056266378768145 0.18784429685900747 
1017 0.2636764161845646 0.25694759072393647 
1018 0.3154265029481722 0.30567305038821696 
1019 0.27792106930670835 0.26601298702687576 
1020 0.2986976776941116 0.32115657500739775 
1021 0.10538417255487072 0.11317074169659339 
1022 0.18113203480516418 0.20375485340941046 
1023 0.20224133227715532 0.22616116953410556 
1024 0.2547773351526148 0.2830333097164051 
1025 0.1476712079048371 0.13917918292931944 
1026 0.16026413714227608 0.1640816650288466 
1027 0.17906373904839484 0.2050865243876339 
1028 0.22047453845228052 0.2465769197633081 
1029 0.12797392510950747 0.1129587634480043 
1030 0.1786968526850678 0.19947612345073526 
1031 0.18985580869578572 0.2234592198348657 
1032 0.21772111653904075 0.24207278101185026 
1033 0.19325155580374917 0.19885478316998043 
1034 0.23741831475382819 0.24506121655491053 
1035 0.24720809322481105 0.2385660990018013 
1036 0.2501673320600833 0.25380044758073494 
1037 0.14814345882166471 0.15383686303503719 
1038 0.2124307484887122 0.1898679009252278 
1039 0.23720186824896014 0.23251103860674993 
1040 0.21092550693220025 0.21407033812682147 
1041 0.6251521981122706 0.6337400491847053 
1042 0.45482911036059115 0.45901445845766303 
