x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33 y34 y35 y36 y37 y38 y39 y40 y41 y42 y43 y44 y45 y46 y47 y48 y49 y50 y51 y52 y53 y54 y55 y56 y57 y58 y59 y60 y61 y62 y63 y64 y65 y66 y67 y68 y69 y70 y71 y72 y73 y74 y75 y76 y77 y78 y79 y80 y81 y82 y83 y84 y85 y86 y87 y88 y89 y90 y91 y92 y93 y94 y95 y96 y97 y98 y99 y100 y101 y102 y103 y104 y105 y106 y107 y108 y109 y110 y111 y112 y113 y114 y115 y116 y117 y118 y119 y120 y121 y122 y123 y124 y125 y126 y127 
1011 0.18153295071541528 0 0 0 0 0.09324800265197455 0 0 0 0 0.1027914459634151 0 0 0 0 0.11152651653603791 0 0 0 0 0.12018094897884982 0 0 0 0 0 0.1527631715552941 0 0 0 0 0.10529418505285758 0 0 0 0 0.11829359268998738 0 0 0 0 0.09707428996415911 0 0 0 0 0.10970922579788871 0 0 0 0 0.10506285661606855 0 0 0 0 0.10684279418515663 0 0 0 0 0.12341500094022934 0 0 0 0 0 0.10823044228688357 0 0 0 0 0.25246955030455337 0 0 0 0 0.09461376612413915 0 0 0 0 0.13070985526835546 0 0 0 0 0.07815896924728472 0 0 0 0 0.11828351685535056 0 0 0 0 0.09844515049196736 0 0 0 0 0.10770564692746736 0 0 0 0 0 0.12720717874515552 0 0 0 0 0.10573286798699394 0 0 0 0 0.1598864960219689 0 0 0 0 0.08854650517050464 0 0 0 0 
1012 0.20952343514720356 0 0 0 0 0.07831043415599034 0 0 0 0 0.09701048765878943 0 0 0 0 0.093119069883472 0 0 0 0 0.10257449187084451 0 0 0 0 0 0.1061759449819961 0 0 0 0 0.09004641428104045 0 0 0 0 0.10357577723284313 0 0 0 0 0.07668906086347778 0 0 0 0 0.09271283413048928 0 0 0 0 0.07717004484452787 0 0 0 0 0.09892758381704948 0 0 0 0 0.09729354714516825 0 0 0 0 0 0.09827081165934079 0 0 0 0 0.1436577425448131 0 0 0 0 0.07450229420785429 0 0 0 0 0.10133184419077759 0 0 0 0 0.06999072195665869 0 0 0 0 0.0978321932283569 0 0 0 0 0.07766398551127787 0 0 0 0 0.10652559508508247 0 0 0 0 0 0.09102175154544827 0 0 0 0 0.09222743991590106 0 0 0 0 0.1155585871666751 0 0 0 0 0.08020391674010165 0 0 0 0 
1013 0.07937660756721822 0 0 0 0 0.09527732573239774 0 0 0 0 0.07165891097998865 0 0 0 0 0.10713613405301496 0 0 0 0 0.08777368406654643 0 0 0 0 0 0.16289470942852857 0 0 0 0 0.08571005914547411 0 0 0 0 0.13477061463910744 0 0 0 0 0.09177296265218017 0 0 0 0 0.06683474814640034 0 0 0 0 0.10977558752886711 0 0 0 0 0.061604690445791865 0 0 0 0 0.12662392223467242 0 0 0 0 0 0.07429370953541731 0 0 0 0 0.2978270889349816 0 0 0 0 0.07853094792315223 0 0 0 0 0.13091059566711213 0 0 0 0 0.08346827538814051 0 0 0 0 0.07559829142096221 0 0 0 0 0.11115049800730763 0 0 0 0 0.07012738526479195 0 0 0 0 0 0.14532969997695577 0 0 0 0 0.08327282318815049 0 0 0 0 0.16888024237144314 0 0 0 0 0.0742939117400404 0 0 0 0 
1014 0.08913541507009994 0 0 0 0 0.09064021666163269 0 0 0 0 0.06907152276227096 0 0 0 0 0.11001993694236928 0 0 0 0 0.0998373460213612 0 0 0 0 0 0.16255303070205215 0 0 0 0 0.08548418876151738 0 0 0 0 0.13461791404769238 0 0 0 0 0.09858929268388246 0 0 0 0 0.06634901891087819 0 0 0 0 0.10712003714773106 0 0 0 0 0.07194278464120765 0 0 0 0 0.12645937240230828 0 0 0 0 0 0.0889749823091558 0 0 0 0 0.2847826443716613 0 0 0 0 0.07863020676212971 0 0 0 0 0.13040268442574293 0 0 0 0 0.08891280925767923 0 0 0 0 0.076101325911944 0 0 0 0 0.10975204041749392 0 0 0 0 0.07736306452658777 0 0 0 0 0 0.14184722880505068 0 0 0 0 0.09549283068327176 0 0 0 0 0.1667910477034128 0 0 0 0 0.08516803522671594 0 0 0 0 
1015 0.13484002207988688 0 0 0 0 0.08985954418167189 0 0 0 0 0.06884459896636286 0 0 0 0 0.10266579081057002 0 0 0 0 0.09589600303261545 0 0 0 0 0 0.14409184708709996 0 0 0 0 0.08619959436756125 0 0 0 0 0.12252808932004065 0 0 0 0 0.08889275525578737 0 0 0 0 0.06612946114534768 0 0 0 0 0.10537612638947932 0 0 0 0 0.07499054612399493 0 0 0 0 0.11959559819140632 0 0 0 0 0 0.08267683347908035 0 0 0 0 0.24194890939517996 0 0 0 0 0.0745914708459872 0 0 0 0 0.1224914703252283 0 0 0 0 0.08414002443504931 0 0 0 0 0.0760481883299395 0 0 0 0 0.09971000693915749 0 0 0 0 0.08782383559824487 0 0 0 0 0 0.13486233046674104 0 0 0 0 0.08981062001533655 0 0 0 0 0.16123788530068597 0 0 0 0 0.09019099822196014 0 0 0 0 
1016 0.18784429685900747 0 0 0 0 0.08409971574645457 0 0 0 0 0.07723978227026049 0 0 0 0 0.08902766991242667 0 0 0 0 0.11399712136501962 0 0 0 0 0 0.1172893440792588 0 0 0 0 0.09986148374883157 0 0 0 0 0.09813471524261427 0 0 0 0 0.09988244418337289 0 0 0 0 0.07526484702209926 0 0 0 0 0.09041276332700841 0 0 0 0 0.09068895774032566 0 0 0 0 0.09825088041935037 0 0 0 0 0 0.10100777146449341 0 0 0 0 0.15224646183596555 0 0 0 0 0.07858574306749136 0 0 0 0 0.10291032760123862 0 0 0 0 0.08664723608469536 0 0 0 0 0.07511166989436616 0 0 0 0 0.10053779226691953 0 0 0 0 0.09482403706834427 0 0 0 0 0 0.10795729846866987 0 0 0 0 0.10854819107394736 0 0 0 0 0.1320363854659778 0 0 0 0 0.09945626827599485 0 0 0 0 
1017 0.2162933412034491 0 0 0 0 0.23024117562512686 0 0 0 0 0.22637467306505407 0 0 0 0 0.23713092142886505 0 0 0 0 0.24058798041665538 0 0 0 0 0 0.2636764161845646 0 0 0 0 0.23324480643875664 0 0 0 0 0.2495243510689035 0 0 0 0 0.22237234762512978 0 0 0 0 0.21783398233269902 0 0 0 0 0.23600325450747398 0 0 0 0 0.22350307931833466 0 0 0 0 0.251210109903534 0 0 0 0 0 0.23110177210458208 0 0 0 0 0.25294197207943436 0 0 0 0 0.22330313388821565 0 0 0 0 0.2503125388352397 0 0 0 0 0.2146293255526747 0 0 0 0 0.22914668123879345 0 0 0 0 0.24480169595112497 0 0 0 0 0.21528988901941165 0 0 0 0 0 0.2547113802943683 0 0 0 0 0.23255224933676782 0 0 0 0 0.26361891030827356 0 0 0 0 0.21015032695722607 0 0 0 0 
1018 0.26706552464129085 0 0 0 0 0.2763926154546914 0 0 0 0 0.2789477946773509 0 0 0 0 0.2890539934392682 0 0 0 0 0.29003094356598985 0 0 0 0 0 0.3076108284184577 0 0 0 0 0.28007690613267083 0 0 0 0 0.2949575745194872 0 0 0 0 0.27135184950559305 0 0 0 0 0.2724542585907039 0 0 0 0 0.2859292779167607 0 0 0 0 0.2690589125139945 0 0 0 0 0.29723859682931053 0 0 0 0 0 0.28848336941124664 0 0 0 0 0.2686532835230805 0 0 0 0 0.2727284006671037 0 0 0 0 0.3016189435386068 0 0 0 0 0.26100095336438 0 0 0 0 0.28319438106229944 0 0 0 0 0.28991424497484547 0 0 0 0 0.27697571184534725 0 0 0 0 0 0.29767250685192775 0 0 0 0 0.2856880246732193 0 0 0 0 0.3154265029481722 0 0 0 0 0.2586573546912949 0 0 0 0 
1019 0.2651468702486443 0 0 0 0 0.2545110767814063 0 0 0 0 0.25612570101636056 0 0 0 0 0.26384175784358266 0 0 0 0 0.2711484509539864 0 0 0 0 0 0.27260973046126796 0 0 0 0 0.2657717993034293 0 0 0 0 0.2641511377087221 0 0 0 0 0.2549393988497834 0 0 0 0 0.25094697793915194 0 0 0 0 0.25898078577623 0 0 0 0 0.2616266744319804 0 0 0 0 0.271320150142224 0 0 0 0 0 0.2652479500966741 0 0 0 0 0.24887555204158543 0 0 0 0 0.24950084784723833 0 0 0 0 0.2751715092588595 0 0 0 0 0.24228031920066084 0 0 0 0 0.2609911565479361 0 0 0 0 0.26245505830033733 0 0 0 0 0.2530222987051036 0 0 0 0 0 0.26410177222328013 0 0 0 0 0.26919920801457886 0 0 0 0 0.27792106930670835 0 0 0 0 0.23714267223795968 0 0 0 0 
1020 0.2887897717261067 0 0 0 0 0.19036119071856672 0 0 0 0 0.20619574382276137 0 0 0 0 0.1946020868383185 0 0 0 0 0.2100058518109854 0 0 0 0 0 0.1942178449987265 0 0 0 0 0.2047965632876091 0 0 0 0 0.20944584727386917 0 0 0 0 0.20103794881990453 0 0 0 0 0.21757545793205896 0 0 0 0 0.18461977431143836 0 0 0 0 0.21086892729947734 0 0 0 0 0.19630881710193407 0 0 0 0 0 0.22032878949152535 0 0 0 0 0.32115657500739775 0 0 0 0 0.19209684492877732 0 0 0 0 0.2065958417270983 0 0 0 0 0.18508580799703506 0 0 0 0 0.20689007274458113 0 0 0 0 0.20004541192766317 0 0 0 0 0.21846308965662284 0 0 0 0 0 0.2096814048207243 0 0 0 0 0.20826194454711633 0 0 0 0 0.21956879571234125 0 0 0 0 0.2039695730968582 0 0 0 0 
