x y0 y1 y2 y3 y4 y5 y6 y7 y8 y9 y10 y11 y12 y13 y14 y15 y16 y17 y18 y19 y20 y21 y22 y23 y24 y25 y26 y27 y28 y29 y30 y31 y32 y33 y34 y35 y36 y37 y38 y39 y40 y41 y42 y43 y44 y45 y46 y47 y48 y49 y50 y51 y52 y53 y54 y55 y56 y57 y58 y59 y60 y61 y62 y63 y64 y65 y66 y67 y68 y69 y70 y71 y72 y73 y74 y75 y76 y77 y78 y79 y80 y81 y82 y83 y84 y85 y86 y87 y88 y89 y90 y91 y92 y93 y94 y95 y96 y97 y98 y99 y100 y101 y102 y103 y104 y105 y106 y107 y108 y109 y110 y111 y112 y113 y114 y115 y116 y117 y118 y119 y120 y121 y122 y123 y124 y125 y126 y127 y128 y129 y130 y131 y132 y133 y134 y135 y136 y137 y138 y139 y140 y141 y142 y143 y144 y145 y146 y147 y148 y149 y150 y151 y152 y153 y154 y155 y156 y157 y158 y159 y160 y161 y162 y163 y164 y165 y166 y167 y168 y169 y170 y171 y172 y173 y174 y175 y176 y177 y178 y179 y180 y181 y182 y183 y184 y185 y186 y187 y188 y189 y190 y191 y192 y193 y194 y195 y196 y197 y198 y199 y200 y201 y202 y203 y204 y205 y206 y207 y208 y209 y210 y211 y212 y213 y214 y215 y216 y217 y218 y219 y220 y221 y222 y223 y224 y225 y226 y227 y228 y229 y230 y231 y232 y233 y234 y235 y236 y237 y238 y239 y240 y241 y242 y243 y244 y245 y246 y247 y248 y249 y250 y251 y252 y253 y254 y255 
490 0.15482665229080989 0 0.03604020173826234 0 0 0.03302633789514237 0 0.025693418923073735 0 0 0.022522516660008613 0 0.013608979917125305 0 0 0.046895631280896084 0 0.07409198718475803 0 0 0.0845414520376703 0 0 0.05612135734038588 0 0.05378402563863496 0 0 0.011837480830229227 0 0.01935603233019556 0 0 0.011487095661031862 0 0.024228739022633887 0 0 0.018049109704271406 0 0.035394363743220324 0 0 0.036970470581705134 0 0 0.04102514028591582 0 0.05129812298955922 0 0 0.03270225008188273 0 0.023112120271212597 0 0 0.03193916447470639 0 0.03937570024799578 0 0 0.05458303608182409 0 0 0.050622079068433405 0 0.07942836085648107 0 0 0.09701354703782485 0 0.12658711514581475 0 0 0.12752875009481965 0 0.117458034128951 0 0 0.13250701800359901 0 0.13931612405072033 0 0 0.14875225971265818 0 0 0.1364515951541222 0 0.10942783145781192 0 0 0.1181178082815573 0 0.12001224938878469 0 0 0.12824291424003575 0 0.12622752677101637 0 0 0.09544109102318823 0 0.08958935224897235 0 0 0.0788810209777623 0 0 0.056218782298250954 0 0.0522767209196798 0 0 0.02096540205472901 0 0.04062426759428936 0 0 0.03309246310127069 0 0.03929261770836999 0 0 0.03659678481444797 0 0 0.04778824362714321 0 0.03268347264750354 0 0 0.04318813802827292 0 0.03134868694575295 0 0 0.022817311632189845 0 0.012890921907286329 0 0 0.033406174715704284 0 0.008470397142277859 0 0 0.04888891108363424 0 0 0.0016963978745506603 0 0.07681920479166106 0 0 0.00419280767534626 0 0.047411324900279765 0 0 0.004338584047685285 0 0.013978397767394256 0 0 0.021029250073160186 0 0.034250470596009074 0 0 0.026584848660412632 0 0 0.02472006541156939 0 0.010877943819202825 0 0 0.041978730289022846 0 0.01429684501129301 0 0 0.05046249350859271 0 0.030156205904029933 0 0 0.02751337783512866 0 0 0.04660096317816362 0 0.04044968319960372 0 0 0.053269271176143926 0 0.036233547331924965 0 0 0.04094374487426065 0 0.0583187268919062 0 0 0.04141745946375342 0 0.07906245296563486 0 0 0.04728456737270529 0 0 0.051679662518434526 0 0.04436839829232322 0 0 0.0412934335029524 0 0.03475004566929733 0 0 0.03169019228057553 0 0.004062488139141667 0 0 0.004421593302373801 0 0.01395321379417709 0 0 0.029351973887679093 0 0 0.026747045206932236 0 0.009235909671828827 0 0 0.01429915916722731 0 0.03279079379601911 0 0 0.01317297972605659 0 0.011594132462628802 0 0 0.019728684510536543 0 0 
491 0.10192957029188611 0 0.037162655291016936 0 0 0.026545678156412882 0 0.020113725251837168 0 0 0.029056551342174886 0 0.017595630175000168 0 0 0.04981070191857432 0 0.07547007415300924 0 0 0.08867121647536409 0 0 0.06261987226527621 0 0.042630903524471825 0 0 0.018880787349891518 0 0.012149775475331939 0 0 0.007504827519364725 0 0.016572586258995336 0 0 0.011634308873315773 0 0.025168464982518294 0 0 0.028474214317346924 0 0 0.030038832073405786 0 0.036593584361178634 0 0 0.018284093006378874 0 0.015169085542730922 0 0 0.022048056680760184 0 0.026209898875954995 0 0 0.03778890314547975 0 0 0.040978965418491234 0 0.06215335856989082 0 0 0.08132319691205736 0 0.11171884689128384 0 0 0.11379735884442213 0 0.10844247118906496 0 0 0.11691513176586094 0 0.1323669365908888 0 0 0.13659861772040943 0 0 0.12631750934350533 0 0.0976878857756356 0 0 0.10791280315841525 0 0.11283464028983776 0 0 0.12474793468531814 0 0.11156713852931033 0 0 0.08696726022474632 0 0.07456687616841699 0 0 0.07180077287195838 0 0 0.047573646745330773 0 0.042319129898311124 0 0 0.013244083845337085 0 0.04787017544100911 0 0 0.02144442292349218 0 0.030834898796099727 0 0 0.024326634281574906 0 0 0.03129360556018768 0 0.02280955057714947 0 0 0.03589027905622367 0 0.020374814786510254 0 0 0.021310743489165746 0 0.004639726924282529 0 0 0.023043510543544272 0 0.009057858011033615 0 0 0.03975160216656388 0 0 0.011071855741469266 0 0.07088356069655738 0 0 0.020908114265886013 0 0.04044952298844426 0 0 0.013321389308245715 0 0.017651212912950888 0 0 0.009032590613674705 0 0.03319240647874906 0 0 0.007807805862031134 0 0 0.013762020337221244 0 0.007191392821698522 0 0 0.03257922965951786 0 0.02138733199143007 0 0 0.04591214463183089 0 0.03749442487663766 0 0 0.031691176757215576 0 0 0.04885328644559906 0 0.0381642393529535 0 0 0.05839354310374137 0 0.041677207744901336 0 0 0.04643895974174639 0 0.052237696487856825 0 0 0.04473652299404922 0 0.06833115115788327 0 0 0.04835302900169938 0 0 0.040684002858575485 0 0.04363157931408876 0 0 0.028448244006255657 0 0.028921827602859895 0 0 0.03417351657044715 0 0.012100161897291085 0 0 0.016065259288314072 0 0.01962037085376187 0 0 0.0437832527150076 0 0 0.02906351628931435 0 0.02187492551835294 0 0 0.010995687373207826 0 0.03582904464718805 0 0 0.01653343649460165 0 0.013163746950603517 0 0 0.022412639096566583 0 0 
492 0.06009765349746287 0 0.022477075819722976 0 0 0.03114106076922857 0 0.03561083982505239 0 0 0.03788015030040661 0 0.021839164536333708 0 0 0.05078287672352321 0 0.08033168441959457 0 0 0.0802682789179016 0 0 0.06754322767499622 0 0.04780149681862885 0 0 0.039660063136935514 0 0.02902071715736951 0 0 0.017319785938976998 0 0.028623627165534904 0 0 0.019508864062212337 0 0.02709526386005422 0 0 0.01028804933686482 0 0 0.02244684553208766 0 0.014344222873693947 0 0 0.018107257406182624 0 0.014430812688720243 0 0 0.020742905486913446 0 0.02321322611037287 0 0 0.025299713627609768 0 0 0.03952588906085929 0 0.037108622310393954 0 0 0.057132121608566185 0 0.08306548530057783 0 0 0.07800572314374231 0 0.0750862165491221 0 0 0.09425538894438397 0 0.09183176015832224 0 0 0.1076974363641446 0 0 0.09757000932106985 0 0.06332224526807607 0 0 0.07065073770836507 0 0.07976899494455926 0 0 0.07876078011155184 0 0.07593873819622812 0 0 0.0558539313048247 0 0.04690825750036551 0 0 0.04235990799226564 0 0 0.024353691921006313 0 0.01854170887353221 0 0 0.022690442286332678 0 0.02616709142378181 0 0 0.00996294003632337 0 0.026247999253885032 0 0 0.009647884423927784 0 0 0.023122660653779704 0 0.010218249848062091 0 0 0.02285395526400186 0 0.010223120490285785 0 0 0.014380879448887019 0 0.02810856171474825 0 0 0.051093005202614276 0 0.032613359355557085 0 0 0.051167358250753726 0 0 0.039838095735797385 0 0.05676863072958833 0 0 0.028703143548113295 0 0.03905285569432774 0 0 0.02502728832853026 0 0.018746988542470755 0 0 0.017249342005001 0 0.035347784589543706 0 0 0.008380250642966524 0 0 0.028604707185333072 0 0.01818475337727046 0 0 0.039661938099781927 0 0.035814791247537454 0 0 0.06039627089334811 0 0.05359455046098125 0 0 0.04971814400624017 0 0 0.06033241637446205 0 0.05450633229308996 0 0 0.07421759994915564 0 0.05396323470147946 0 0 0.059099193332483604 0 0.06587683129084598 0 0 0.0557216228054518 0 0.07157044484636423 0 0 0.06064580754947625 0 0 0.05526182632614099 0 0.06503785102796823 0 0 0.050972206101824395 0 0.04640608828899803 0 0 0.035297171738818765 0 0.02399239477931472 0 0 0.02875821254059354 0 0.016084433654249875 0 0 0.04850482186253095 0 0 0.01367213182602666 0 0.03313617937377377 0 0 0.027203044974232527 0 0.037246320793961944 0 0 0.027734676669493467 0 0.028850511880936132 0 0 0.029375642398753437 0 0 
493 0.5749282369009766 0 0.06968206811519816 0 0 0.050123469848964555 0 0.016991076207956025 0 0 0.05117074960915816 0 0.06941928500595776 0 0 0.04720240728833563 0 0.03389725945120249 0 0 0.039122831042860996 0 0 0.04938205672142706 0 0.0692731618082907 0 0 0.0663138431971473 0 0.05286918143625477 0 0 0.041574576170696126 0 0.03522959220634423 0 0 0.05587519994743524 0 0.07012840880468717 0 0 0.0817449492168741 0 0 0.08891051817043241 0 0.09761694540993507 0 0 0.07296102734691536 0 0.08040915000253689 0 0 0.09272841477706363 0 0.09102030593522892 0 0 0.0958218496948472 0 0 0.04372661389242757 0 0.10674076209272687 0 0 0.10625175346595842 0 0.1016283400203652 0 0 0.11616094476529068 0 0.10841736250836678 0 0 0.10855487294038423 0 0.08602062952083582 0 0 0.0710708254280402 0 0 0.09064612379580791 0 0.09067971501810224 0 0 0.10067931660434667 0 0.10364578056334914 0 0 0.11868665920419158 0 0.11607741955524213 0 0 0.1105077156447917 0 0.10796906257600039 0 0 0.09418557976221656 0 0 0.0263508603559841 0 0.08560740944713936 0 0 0.07149466771257579 0 0.0748241434565932 0 0 0.07589659107198483 0 0.08145731959021292 0 0 0.06896301241874157 0 0 0.14867449556200255 0 0.072240665489325 0 0 0.08610614262934391 0 0.08003575485243884 0 0 0.07870726947130398 0 0.0736545496634095 0 0 0.07019547059642027 0 0.052858468682510436 0 0 0.049745511473741885 0 0 0.05609500566335453 0 0.11208370308133153 0 0 0.04192765397726479 0 0.042955568361346924 0 0 0.045246297200565715 0 0.049206212552426395 0 0 0.05406919465505361 0 0.08014153988040935 0 0 0.06666825215694851 0 0 0.052433936212218424 0 0.04896871542438921 0 0 0.04694375832984801 0 0.02604455826198436 0 0 0.04270882881477336 0 0.013968902674981975 0 0 0.029992167153273422 0 0 0.01314347705569811 0 0.023683981678037425 0 0 0.012173377939021476 0 0.018074753915814035 0 0 0.025919403283494645 0 0.015574187760472995 0 0 0.01032435662217748 0 0.04434235528423987 0 0 0.018591141322558326 0 0 0.039593949723115814 0 0.012347465414325973 0 0 0.04291541501718791 0 0.0009386404363518132 0 0 0.020825954130332665 0 0.005222513462105762 0 0 0.013774704038389192 0 0.006883699709609477 0 0 0.02967393268401608 0 0 0.016722984445616696 0 0.0729116962422024 0 0 0.05418062910242615 0 0.07962314337997996 0 0 0.0696829264876391 0 0.09459338461041904 0 0 0.09383723375231043 0 0 
494 0.5683957007192681 0 0.06600310972311013 0 0 0.05533890740446293 0 0.02413289456327546 0 0 0.04813772452495851 0 0.07224804171967973 0 0 0.05486935189691482 0 0.04262651917856849 0 0 0.040665311956972365 0 0 0.05004970343807689 0 0.07209629416044608 0 0 0.06230955380452501 0 0.049247022507451214 0 0 0.04383689811119493 0 0.03405920653279969 0 0 0.053869487956201896 0 0.07478130681386373 0 0 0.0793835802636456 0 0 0.08845150404726831 0 0.09648518798552093 0 0 0.0734307398237709 0 0.08184904240170912 0 0 0.09576767201892977 0 0.09042345006871504 0 0 0.09155020468885089 0 0 0.0420357649733872 0 0.10036489492704827 0 0 0.0969724093947046 0 0.09304749368112288 0 0 0.11000973458188518 0 0.10151434902043967 0 0 0.10234674358462674 0 0.07172515688038034 0 0 0.06684106799434483 0 0 0.08531675402080952 0 0.07900046208615828 0 0 0.08540431606561504 0 0.0981342158088313 0 0 0.10069077112421282 0 0.11054918247490694 0 0 0.1035949054525599 0 0.09759408522809164 0 0 0.07938224884206438 0 0 0.006137795141508974 0 0.08000377905922977 0 0 0.06446004031632012 0 0.07093024690188199 0 0 0.07234438857646977 0 0.07214279805165738 0 0 0.060024286215615744 0 0 0.1450576981313584 0 0.07230892230227559 0 0 0.0820696389241676 0 0.07534825146684175 0 0 0.07890678714732641 0 0.06925534234556265 0 0 0.059388772103058846 0 0.04649639358656951 0 0 0.037838977822912345 0 0 0.05013782786330879 0 0.11346040870661316 0 0 0.03730340472977422 0 0.03685434537251415 0 0 0.038895208841123796 0 0.0428217189622972 0 0 0.04368354464931679 0 0.07156397916838682 0 0 0.06490111785184545 0 0 0.04839719935558052 0 0.044534158349436526 0 0 0.0464725817254744 0 0.016214973014898774 0 0 0.04466248230454867 0 0.005192922787362932 0 0 0.032714294745481994 0 0 0.019625856242161743 0 0.01977083521004998 0 0 0.006631014690511325 0 0.01506677808812099 0 0 0.02395818560557238 0 0.01131621842013879 0 0 0.006320983036093489 0 0.0378001809909814 0 0 0.026702527978209455 0 0 0.042133567741937133 0 0.022943266978465937 0 0 0.0385240536196463 0 0.00976304027624281 0 0 0.017031056826391715 0 0.001549778513556849 0 0 0.010809252989541085 0 0.018301977900033968 0 0 0.029493550541045604 0 0 0.0296042701772467 0 0.07202828235597336 0 0 0.06260219494055853 0 0.08070189733114577 0 0 0.07658354477876744 0 0.08663250844532731 0 0 0.10296793972929871 0 0 
495 0.5214949877108009 0 0.06502653247203169 0 0 0.05477230886225823 0 0.01813550943278043 0 0 0.050794883032179924 0 0.06933358033029872 0 0 0.0525389276578608 0 0.036884236867370884 0 0 0.03744725999120797 0 0 0.0505499415994246 0 0.07048410425577338 0 0 0.058490241837578984 0 0.0459697470291178 0 0 0.04264877454149105 0 0.03176571795606602 0 0 0.04887473639440017 0 0.06615145947660571 0 0 0.07431868364896815 0 0 0.08028183872590064 0 0.08232681796628992 0 0 0.06489592340406078 0 0.0691511438970655 0 0 0.08917364518270872 0 0.08335342434898359 0 0 0.07657414852817214 0 0 0.03141513584494463 0 0.08446702340547822 0 0 0.08631247920188327 0 0.08158563070815625 0 0 0.09527402544935723 0 0.09300515358401286 0 0 0.09219848626765138 0 0.06444711661792825 0 0 0.05255460368747002 0 0 0.07412220274964333 0 0.06259600543050199 0 0 0.06965772260077908 0 0.08211983026495231 0 0 0.09090541375926914 0 0.09715754500436155 0 0 0.08967181649356652 0 0.0850969129714907 0 0 0.0684604619240441 0 0 0.004709158888436412 0 0.06485729305380085 0 0 0.0543040382128802 0 0.06369642650518755 0 0 0.06649352107232172 0 0.06169538426822379 0 0 0.05119366377055714 0 0 0.12448231445987942 0 0.05870686888086917 0 0 0.06925445319145997 0 0.06790829182085077 0 0 0.06505452180467497 0 0.06366203584511378 0 0 0.052432885387650896 0 0.03513377287855519 0 0 0.030379871286013212 0 0 0.042643981546290746 0 0.10210710187815457 0 0 0.028424795186499957 0 0.031148133819614822 0 0 0.036370297553372795 0 0.03636846890168595 0 0 0.03721347770548684 0 0.06464321018169684 0 0 0.049872858208499626 0 0 0.040382744088176534 0 0.03648415270017749 0 0 0.04289685756361721 0 0.0107898455764879 0 0 0.04435840718079016 0 0.007531522932672587 0 0 0.03713211855812957 0 0 0.025863349372670243 0 0.015839243417663598 0 0 0.007960973774996553 0 0.00951657024828731 0 0 0.014374294741653087 0 0.014122324963260364 0 0 0.009626424176739758 0 0.03762050106151263 0 0 0.03648495479767112 0 0 0.04237560523877704 0 0.03403713946512654 0 0 0.03702515286910701 0 0.013582554924954 0 0 0.02001574280503051 0 0.01206734818831036 0 0 0.02343503347370763 0 0.02680680417138191 0 0 0.035155809043582946 0 0 0.038557524253954055 0 0.07345724623048751 0 0 0.0702224330526692 0 0.07669699126790404 0 0 0.08842665367118671 0 0.08644452841092067 0 0 0.11163188473997049 0 0 
496 0.3981046269488432 0 0.05675760031508393 0 0 0.048736250418907966 0 0.03294941868436891 0 0 0.04861475013429322 0 0.06368662679390723 0 0 0.0512702678766512 0 0.03874000261604465 0 0 0.03911300498659409 0 0 0.04942088084665854 0 0.06122907620388163 0 0 0.046344674560345196 0 0.03587766124665974 0 0 0.038180734794881536 0 0.030894467786937233 0 0 0.036233217999432424 0 0.05545040322469701 0 0 0.05712848678435166 0 0 0.06909984732776425 0 0.06792590018218476 0 0 0.05392841197366466 0 0.0639090495528684 0 0 0.07425576062854208 0 0.06840542721635307 0 0 0.06100489502550742 0 0 0.030278991139489196 0 0.058199190469451635 0 0 0.06304309213801407 0 0.06013775867452931 0 0 0.07634375621581212 0 0.07330030962399098 0 0 0.06952557271120835 0 0.03723616371937499 0 0 0.037916775571477275 0 0 0.04926732276683005 0 0.03109080361375616 0 0 0.037207992787480174 0 0.05741388653826587 0 0 0.05521842159848219 0 0.06443685849757921 0 0 0.056756878198081825 0 0.056044252589603535 0 0 0.03413062102190554 0 0 0.03592618028461535 0 0.03707944973298534 0 0 0.029383834619135907 0 0.040523027770938365 0 0 0.04727581080863105 0 0.04816085475915912 0 0 0.027766979347055114 0 0 0.09330843089899107 0 0.04709793954219739 0 0 0.05072259134300068 0 0.04619402258491571 0 0 0.05112408281736547 0 0.04253669132977265 0 0 0.02411923554375218 0 0.01713078521053611 0 0 0.027095906709790143 0 0 0.023546676617034495 0 0.0823763848515525 0 0 0.0126016103350083 0 0.015547693495197324 0 0 0.015983648481637386 0 0.019537928707892113 0 0 0.013778349799835502 0 0.03380194815137112 0 0 0.03250046340712497 0 0 0.02355188639857666 0 0.018891221935208972 0 0 0.029322709087989146 0 0.017365933627256754 0 0 0.04077187977650806 0 0.027546964483653954 0 0 0.034645907610100495 0 0 0.03837115951576724 0 0.015038842566072056 0 0 0.019646783709799328 0 0.02247463660808552 0 0 0.011614344458315096 0 0.026257778597063276 0 0 0.026136023631626298 0 0.03484654864221942 0 0 0.05022609390106627 0 0 0.042601093068483385 0 0.045757145807996634 0 0 0.041866657585905846 0 0.027494196224855716 0 0 0.03152703787306977 0 0.022391434538794715 0 0 0.035599159049613804 0 0.04052406716235668 0 0 0.04625104663824952 0 0 0.05616542721032198 0 0.07426003942687266 0 0 0.07190687850332363 0 0.07036766645533628 0 0 0.0853372619873343 0 0.07851344710278285 0 0 0.10243523241587722 0 0 
497 0.22447634407054132 0 0.024676121971121217 0 0 0.06666888485436874 0 0.06325600005360209 0 0 0.09439714602932216 0 0.0829143375657944 0 0 0.08435302268765979 0 0.06766671564881287 0 0 0.08514947673353014 0 0 0.08804029842473736 0 0.08250146953935847 0 0 0.08244569421194516 0 0.04300352541977782 0 0 0.030146344621739794 0 0.04836063385652217 0 0 0.02262799944791551 0 0.024555517000370914 0 0 0.02632235565814618 0 0 0.03318466643532906 0 0.05158660367930631 0 0 0.05556068522392813 0 0.051142470988736796 0 0 0.0579670809103208 0 0.055511436196100286 0 0 0.06044323742736185 0 0 0.02849923789508594 0 0.06937595562660731 0 0 0.0646911504744875 0 0.08059476742964423 0 0 0.06955476503182567 0 0.06905895431555793 0 0 0.035936199402428315 0 0.03896127903959123 0 0 0.03278417824848651 0 0 0.03158642631535794 0 0.015953732970520836 0 0 0.019341913086615942 0 0.030084123143816595 0 0 0.04796961939003695 0 0.06325659481400529 0 0 0.07642360096412984 0 0.08410118791969166 0 0 0.10235946870570958 0 0 0.20010702438260253 0 0.11602387332281092 0 0 0.11066554731499832 0 0.09464171203812165 0 0 0.08722996438692403 0 0.07193918593445436 0 0 0.06720360536448701 0 0 0.0946960062801783 0 0.06077084559867611 0 0 0.046981822618923426 0 0.04570697746562339 0 0 0.029638874078220606 0 0.01997206469658579 0 0 0.03519507959742165 0 0.018642625857763415 0 0 0.032452988846524214 0 0 0.010651846686794374 0 0.023664698638524134 0 0 0.02061078369382161 0 0.0684871506406335 0 0 0.04291030720640183 0 0.0550352630989226 0 0 0.053386454058345044 0 0.09358901676993703 0 0 0.06304256784336953 0 0 0.05301537299033555 0 0.019023722198354177 0 0 0.01756815469104817 0 0.012473389641928245 0 0 0.03524454676612144 0 0.023822325946808377 0 0 0.031373289207895186 0 0 0.04304910868776717 0 0.03046546441549985 0 0 0.031316065220763106 0 0.030203121596662046 0 0 0.01685808803067646 0 0.030249263098957726 0 0 0.00934578441854213 0 0.01694198552143689 0 0 0.020673461762113175 0 0 0.023980625973879434 0 0.009399341672808112 0 0 0.026165634047402072 0 0.012585379741214896 0 0 0.036838099898856676 0 0.016941239075592522 0 0 0.05720414304284864 0 0.030592830004732854 0 0 0.04959249747327679 0 0 0.015217665764678912 0 0.03133404007174783 0 0 0.025251639352726542 0 0.03914609730441521 0 0 0.05146394829123664 0 0.05632298962626682 0 0 0.07264905739125792 0 0 
498 0.1884551974604559 0 0.017708756760898125 0 0 0.07134228489377273 0 0.06891614225879567 0 0 0.09572109050351502 0 0.08182663442319044 0 0 0.08632499291288072 0 0.07248409330008974 0 0 0.08426265098916585 0 0 0.08521160514645203 0 0.08454917836810516 0 0 0.07798068814013263 0 0.03845847206478176 0 0 0.029573805049818387 0 0.04712513279120888 0 0 0.012107748608860448 0 0.020577171835015673 0 0 0.02215026075841881 0 0 0.03301999458883192 0 0.043632514923750115 0 0 0.052618014601168855 0 0.048703028712541195 0 0 0.05273740782728099 0 0.05083435752896586 0 0 0.053329861953800566 0 0 0.028753092179113055 0 0.060556212062157125 0 0 0.06097803144023402 0 0.07728423037599921 0 0 0.06415660765033249 0 0.06698178271927126 0 0 0.030418220638129854 0 0.03944418680116457 0 0 0.034306728298808 0 0 0.03501313415789991 0 0.027199384046566712 0 0 0.03295008978322233 0 0.03658707559133942 0 0 0.06394579369435506 0 0.07764823496675669 0 0 0.08624577797241272 0 0.09946987519466265 0 0 0.11704601910142094 0 0 0.21810003934160543 0 0.13262809928943048 0 0 0.1236596152521287 0 0.11061455433448329 0 0 0.09453184132553155 0 0.08352010782578347 0 0 0.07937024635806166 0 0 0.09450576323187165 0 0.06793893565216602 0 0 0.05702178163235565 0 0.05657587756184377 0 0 0.03673543799464432 0 0.03083403952942837 0 0 0.032541407492105094 0 0.0323093365570903 0 0 0.02748931332891022 0 0 0.018171248929653435 0 0.028481254932175588 0 0 0.008799083725936047 0 0.07372264124727215 0 0 0.03595563990812629 0 0.05288940913928892 0 0 0.04435756465066657 0 0.09496688373433441 0 0 0.05364633687986773 0 0 0.056141465220145674 0 0.010365203354774269 0 0 0.024627718772894894 0 0.01864837881179203 0 0 0.030767567065437165 0 0.029026159426692327 0 0 0.029095331216482674 0 0 0.04570646449491581 0 0.025516151047859117 0 0 0.035723573315421656 0 0.027985168220623684 0 0 0.022598859894047345 0 0.02817556715937314 0 0 0.014378969796376182 0 0.024445199670114333 0 0 0.020521514444174375 0 0 0.023115786869374093 0 0.014225117514840548 0 0 0.023828542630204983 0 0.013907248810851456 0 0 0.03752518109929401 0 0.013083525787808354 0 0 0.06400354596787855 0 0.02716984083251423 0 0 0.05702755139487299 0 0 0.011633983486968261 0 0.030982803554336278 0 0 0.01987050874820796 0 0.03404957921717591 0 0 0.051396118764793934 0 0.049154403259080624 0 0 0.07091045401086603 0 0 
499 0.15002816045801765 0 0.013838170163114531 0 0 0.07165367973515376 0 0.056978418522647886 0 0 0.08745511165047547 0 0.07743746126695616 0 0 0.0793507729035844 0 0.06293681724947064 0 0 0.07932488154534087 0 0 0.08073672477519475 0 0.07664958484539969 0 0 0.06900718666847863 0 0.030476542439072375 0 0 0.023284902049219465 0 0.04149768867027292 0 0 0.008336239755461564 0 0.019701604988295943 0 0 0.007478794777693237 0 0 0.032656998012943146 0 0.02696366207616028 0 0 0.044325789057141386 0 0.037703969604030975 0 0 0.046551983676762505 0 0.03983263426597117 0 0 0.04431864069345875 0 0 0.01804382124529293 0 0.041176944005810505 0 0 0.0441943740334749 0 0.06636682554262022 0 0 0.04749076243143974 0 0.060952962931831806 0 0 0.017267036842664216 0 0.03497516644663743 0 0 0.04133992701796744 0 0 0.03908461590856099 0 0.035760616117289326 0 0 0.04327393811949909 0 0.04499903930149024 0 0 0.07285288462282616 0 0.0810225836581636 0 0 0.09633886985783112 0 0.1066315937786352 0 0 0.12725136595576847 0 0 0.2219722174728272 0 0.1403104609729648 0 0 0.12985178377385184 0 0.10501428499488899 0 0 0.09415600296120102 0 0.087769532324526 0 0 0.08376380828443306 0 0 0.08976611652501837 0 0.07303525256077202 0 0 0.06220999321518793 0 0.05871905460054162 0 0 0.045587816561863136 0 0.03439781517075737 0 0 0.032440862760419326 0 0.03858270654925461 0 0 0.028117436609682012 0 0 0.02298799529022231 0 0.02986556718579416 0 0 0.007674627720375469 0 0.07586239410643361 0 0 0.028495129193057932 0 0.053325426457977894 0 0 0.032360046431898166 0 0.09232403436838132 0 0 0.04078036535751951 0 0 0.05342884747842967 0 0.01228171734011075 0 0 0.020722161176933845 0 0.025754104400712102 0 0 0.03528478309641864 0 0.03680444835710655 0 0 0.03632968448369228 0 0 0.05173446124057559 0 0.03395237296586981 0 0 0.04210453614609206 0 0.036019724573124474 0 0 0.027943412810582588 0 0.02593606996462706 0 0 0.01792888810387866 0 0.025919166098991392 0 0 0.02721562885878232 0 0 0.02796363530457266 0 0.018358854119537204 0 0 0.034584142299038084 0 0.01946706053947095 0 0 0.03899742718304704 0 0.01121066561095202 0 0 0.05686987784674096 0 0.01864531572630896 0 0 0.054642692473850174 0 0 0.008514851830540475 0 0.03397098821438038 0 0 0.02541372099847169 0 0.03594685187077858 0 0 0.05316881542537184 0 0.052869964979997464 0 0 0.07000486325264163 0 0 
