x y0 y1 
490 0.04342173648935237 0.0417806080363717 
491 0.032653825297360016 0.031580294362753794 
492 0.030627162736675147 0.029095482221821484 
493 0.021722796751121636 0.019050419613567012 
494 0.02122144127301691 0.01809998762081326 
495 0.02108640346217145 0.019556527394869083 
496 0.02124105436326671 0.020047353834044462 
497 0.03121135889624422 0.02860932547930225 
498 0.030995578298795286 0.028471333397855278 
499 0.02597759118216123 0.023708678362535332 
500 0.025680114119819922 0.02356888945219758 
501 0.02467975164731457 0.0213888863120857 
502 0.024524422143752868 0.021512727376348326 
503 0.02402482103387768 0.020083589685724247 
504 0.021828378019786644 0.021487564245282895 
505 0.025233033853078825 0.020342138430370468 
506 0.025537464122229233 0.020441038215310767 
507 0.026518570274535722 0.019548819732798255 
508 0.026273817746727136 0.021425541458705406 
509 0.02425354132018548 0.0214181021831217 
510 0.023658755988507175 0.021287044354896225 
511 0.02325646068047399 0.02176249886937099 
512 0.023427200742013415 0.021172011150131096 
513 0.02388764267257372 0.02472972186666837 
514 0.09493942670485715 0.08809213061905141 
515 0.022959518707267396 0.026034147501393712 
516 0.023868017739577616 0.020939883495972166 
517 0.01988979043472293 0.022011600763217874 
518 0.03909565005153479 0.04102139683942352 
519 0.04387681189094569 0.04468184836911618 
520 0.026912453367227786 0.024891822025988938 
521 0.047825656353590186 0.050278195310026634 
522 0.020902219879072724 0.02217027629238101 
523 0.021905710487859734 0.022807940837965085 
524 0.02229266963619979 0.02267481882347791 
525 0.022134036557618395 0.021910335952402642 
526 0.022202898429353902 0.02139190633086708 
527 0.021839316477018027 0.022489770253050604 
528 0.02253364104194091 0.023265136540139696 
529 0.02048639034538131 0.02025932343824521 
530 0.02156451728242264 0.019816027810688325 
531 0.020990089856303944 0.019419423599960125 
532 0.02181500230066227 0.019128680273678058 
533 0.021770621917649554 0.01942026575559652 
534 0.023136227493325216 0.020067346197114522 
535 0.022993285831080276 0.020397556552932933 
536 0.02366511044029254 0.021852283489814415 
